company_id,company_name,date,transaction_id,description,category,type,amount,balance,data_origin
code_and_coffee,Code & Coffee GmbH,2022-03-04,TX00077,Daily Sales Deposit,Sales Revenue,Credit,533,36170.32,original
code_and_coffee,Code & Coffee GmbH,2022-03-05,TX00078,Daily Sales Deposit,Sales Revenue,Credit,507,36677.32,original
code_and_coffee,Code & Coffee GmbH,2022-03-05,TX00079,Utility Bill Payment,Operating Expense,Debit,385,36292.32,original
code_and_coffee,Code & Coffee GmbH,2022-03-06,TX00080,Daily Sales Deposit,Sales Revenue,Credit,527,36819.32,original
code_and_coffee,Code & Coffee GmbH,2022-03-07,TX00081,Daily Sales Deposit,Sales Revenue,Credit,747,37566.32,original
code_and_coffee,Code & Coffee GmbH,2022-03-08,TX00082,Daily Sales Deposit,Sales Revenue,Credit,589,38155.32,original
code_and_coffee,Code & Coffee GmbH,2022-03-08,TX00083,Utility Bill Payment,Operating Expense,Debit,476,37679.32,original
code_and_coffee,Code & Coffee GmbH,2022-03-08,TXI6006,Coffee bean restock,COGS,Debit,2217.79,35461.53,derived
code_and_coffee,Code & Coffee GmbH,2022-03-09,TX00084,Daily Sales Deposit,Sales Revenue,Credit,520,35981.53,original
code_and_coffee,Code & Coffee GmbH,2022-03-10,TX00085,Daily Sales Deposit,Sales Revenue,Credit,632,36613.53,original
code_and_coffee,Code & Coffee GmbH,2022-03-11,TX00086,Daily Sales Deposit,Sales Revenue,Credit,597,37210.53,original
code_and_coffee,Code & Coffee GmbH,2022-03-11,TXB3001,B2B Invoice Payment - Nordwelle Consulting GmbH (CINV5001),B2B Sales Revenue,Credit,733.39,37943.92,synthetic
code_and_coffee,Code & Coffee GmbH,2022-03-12,TX00087,Daily Sales Deposit,Sales Revenue,Credit,536,38479.92,original
code_and_coffee,Code & Coffee GmbH,2022-03-13,TX00088,Daily Sales Deposit,Sales Revenue,Credit,624,39103.92,original
code_and_coffee,Code & Coffee GmbH,2022-03-13,TX00089,Utility Bill Payment,Operating Expense,Debit,271,38832.92,original
code_and_coffee,Code & Coffee GmbH,2022-03-14,TX00090,Daily Sales Deposit,Sales Revenue,Credit,773,39605.92,original
code_and_coffee,Code & Coffee GmbH,2022-03-15,TX00091,Daily Sales Deposit,Sales Revenue,Credit,632,40237.92,original
code_and_coffee,Code & Coffee GmbH,2022-03-15,TXD2025,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,1835.0,38402.92,derived
code_and_coffee,Code & Coffee GmbH,2022-03-15,TXI6007,Dairy restock,COGS,Debit,1232.11,37170.81,derived
code_and_coffee,Code & Coffee GmbH,2022-03-16,TX00092,Daily Sales Deposit,Sales Revenue,Credit,717,37887.81,original
code_and_coffee,Code & Coffee GmbH,2022-03-16,TXB3002,B2B Invoice Payment - Nordwelle Consulting GmbH (CINV5002),B2B Sales Revenue,Credit,299.96,38187.77,synthetic
code_and_coffee,Code & Coffee GmbH,2022-03-17,TX00093,Daily Sales Deposit,Sales Revenue,Credit,451,38638.77,original
code_and_coffee,Code & Coffee GmbH,2022-03-18,TX00094,Daily Sales Deposit,Sales Revenue,Credit,694,39332.77,original
code_and_coffee,Code & Coffee GmbH,2022-03-19,TX00095,Daily Sales Deposit,Sales Revenue,Credit,512,39844.77,original
code_and_coffee,Code & Coffee GmbH,2022-03-19,TX00096,Utility Bill Payment,Operating Expense,Debit,180,39664.77,original
code_and_coffee,Code & Coffee GmbH,2022-03-20,TX00097,Daily Sales Deposit,Sales Revenue,Credit,512,40176.77,original
code_and_coffee,Code & Coffee GmbH,2022-03-21,TX00098,Daily Sales Deposit,Sales Revenue,Credit,619,40795.77,original
code_and_coffee,Code & Coffee GmbH,2022-03-21,TX00099,Bakery Payment,COGS,Debit,323,40472.77,original
code_and_coffee,Code & Coffee GmbH,2022-03-22,TX00100,Daily Sales Deposit,Sales Revenue,Credit,784,41256.77,original
code_and_coffee,Code & Coffee GmbH,2022-03-22,TXI6008,Bakery ingredient restock,COGS,Debit,1478.53,39778.24,derived
code_and_coffee,Code & Coffee GmbH,2022-03-23,TX00101,Daily Sales Deposit,Sales Revenue,Credit,529,40307.24,original
code_and_coffee,Code & Coffee GmbH,2022-03-24,TX00102,Daily Sales Deposit,Sales Revenue,Credit,617,40924.24,original
code_and_coffee,Code & Coffee GmbH,2022-03-25,TX00103,Daily Sales Deposit,Sales Revenue,Credit,646,41570.24,original
code_and_coffee,Code & Coffee GmbH,2022-03-26,TX00104,Daily Sales Deposit,Sales Revenue,Credit,602,42172.24,original
code_and_coffee,Code & Coffee GmbH,2022-03-26,TXB3003,B2B Invoice Payment - Solid Office Supplies eK (CINV5003),B2B Sales Revenue,Credit,413.22,42585.46,synthetic
code_and_coffee,Code & Coffee GmbH,2022-03-27,TX00105,Daily Sales Deposit,Sales Revenue,Credit,654,43239.46,original
code_and_coffee,Code & Coffee GmbH,2022-03-28,TX00106,Daily Sales Deposit,Sales Revenue,Credit,724,43963.46,original
code_and_coffee,Code & Coffee GmbH,2022-03-28,TXD2049,Credit Card Bill Payment,Credit Card Payment,Debit,533,43430.46,derived
code_and_coffee,Code & Coffee GmbH,2022-03-29,TX00107,Daily Sales Deposit,Sales Revenue,Credit,597,44027.46,original
code_and_coffee,Code & Coffee GmbH,2022-03-30,TX00108,Daily Sales Deposit,Sales Revenue,Credit,639,44666.46,original
code_and_coffee,Code & Coffee GmbH,2022-03-31,TX00109,Daily Sales Deposit,Sales Revenue,Credit,600,45266.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-01,TX00110,Daily Sales Deposit,Sales Revenue,Credit,725,45991.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-01,TXD2003,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,4712,41279.46,derived
code_and_coffee,Code & Coffee GmbH,2022-04-02,TX00111,Daily Sales Deposit,Sales Revenue,Credit,658,41937.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-03,TX00112,Daily Sales Deposit,Sales Revenue,Credit,745,42682.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-04,TX00113,Daily Sales Deposit,Sales Revenue,Credit,546,43228.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-04,TXD2050,Credit Card Bill Payment,Credit Card Payment,Debit,481,42747.46,derived
code_and_coffee,Code & Coffee GmbH,2022-04-05,TX00114,Daily Sales Deposit,Sales Revenue,Credit,598,43345.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-05,TX00115,Coffee Supplier Payment,COGS,Debit,227,43118.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-06,TX00116,Daily Sales Deposit,Sales Revenue,Credit,759,43877.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-06,TX00117,Coffee Supplier Payment,COGS,Debit,250,43627.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-07,TX00118,Daily Sales Deposit,Sales Revenue,Credit,498,44125.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-08,TX00119,Daily Sales Deposit,Sales Revenue,Credit,543,44668.46,original
code_and_coffee,Code & Coffee GmbH,2022-04-08,TXI6009,Coffee bean restock,COGS,Debit,2114.26,42554.2,derived
code_and_coffee,Code & Coffee GmbH,2022-04-09,TX00120,Daily Sales Deposit,Sales Revenue,Credit,459,43013.2,original
code_and_coffee,Code & Coffee GmbH,2022-04-10,TX00121,Daily Sales Deposit,Sales Revenue,Credit,784,43797.2,original
code_and_coffee,Code & Coffee GmbH,2022-04-10,TX00122,Maintenance Payment,Operating Expense,Debit,239,43558.2,original
code_and_coffee,Code & Coffee GmbH,2022-04-11,TX00123,Daily Sales Deposit,Sales Revenue,Credit,436,43994.2,original
code_and_coffee,Code & Coffee GmbH,2022-04-11,TXD2051,Credit Card Bill Payment,Credit Card Payment,Debit,684,43310.2,derived
code_and_coffee,Code & Coffee GmbH,2022-04-12,TX00124,Daily Sales Deposit,Sales Revenue,Credit,408,43718.2,original
code_and_coffee,Code & Coffee GmbH,2022-04-13,TX00125,Daily Sales Deposit,Sales Revenue,Credit,546,44264.2,original
code_and_coffee,Code & Coffee GmbH,2022-04-14,TX00126,Daily Sales Deposit,Sales Revenue,Credit,530,44794.2,original
code_and_coffee,Code & Coffee GmbH,2022-04-15,TX00127,Daily Sales Deposit,Sales Revenue,Credit,453,45247.2,original
code_and_coffee,Code & Coffee GmbH,2022-04-15,TXD2026,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,2734.0,42513.2,derived
code_and_coffee,Code & Coffee GmbH,2022-04-15,TXB3004,B2B Invoice Payment - Ostpark Buero Services (CINV5004),B2B Sales Revenue,Credit,580.97,43094.17,synthetic
code_and_coffee,Code & Coffee GmbH,2022-04-15,TXI6010,Dairy restock,COGS,Debit,1174.59,41919.58,derived
code_and_coffee,Code & Coffee GmbH,2022-04-16,TX00128,Daily Sales Deposit,Sales Revenue,Credit,515,42434.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-16,TX00129,Rent Payment,Operating Expense,Debit,203,42231.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-17,TX00130,Daily Sales Deposit,Sales Revenue,Credit,653,42884.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-17,TX00131,Bakery Payment,COGS,Debit,198,42686.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-18,TX00132,Daily Sales Deposit,Sales Revenue,Credit,748,43434.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-18,TXD2052,Credit Card Bill Payment,Credit Card Payment,Debit,405,43029.58,derived
code_and_coffee,Code & Coffee GmbH,2022-04-19,TX00133,Daily Sales Deposit,Sales Revenue,Credit,765,43794.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-20,TX00134,Daily Sales Deposit,Sales Revenue,Credit,709,44503.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-21,TX00135,Daily Sales Deposit,Sales Revenue,Credit,568,45071.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-21,TX00136,Bakery Payment,COGS,Debit,167,44904.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-22,TX00137,Daily Sales Deposit,Sales Revenue,Credit,797,45701.58,original
code_and_coffee,Code & Coffee GmbH,2022-04-22,TXI6011,Bakery ingredient restock,COGS,Debit,1409.51,44292.07,derived
code_and_coffee,Code & Coffee GmbH,2022-04-23,TX00138,Daily Sales Deposit,Sales Revenue,Credit,783,45075.07,original
code_and_coffee,Code & Coffee GmbH,2022-04-24,TX00139,Daily Sales Deposit,Sales Revenue,Credit,594,45669.07,original
code_and_coffee,Code & Coffee GmbH,2022-04-25,TX00140,Daily Sales Deposit,Sales Revenue,Credit,432,46101.07,original
code_and_coffee,Code & Coffee GmbH,2022-04-25,TXB3005,B2B Invoice Payment - Rheinstadt Event GmbH (CINV5005),B2B Sales Revenue,Credit,507.97,46609.04,synthetic
code_and_coffee,Code & Coffee GmbH,2022-04-26,TX00141,Daily Sales Deposit,Sales Revenue,Credit,770,47379.04,original
code_and_coffee,Code & Coffee GmbH,2022-04-27,TX00142,Daily Sales Deposit,Sales Revenue,Credit,421,47800.04,original
code_and_coffee,Code & Coffee GmbH,2022-04-28,TX00143,Daily Sales Deposit,Sales Revenue,Credit,437,48237.04,original
code_and_coffee,Code & Coffee GmbH,2022-04-29,TX00144,Daily Sales Deposit,Sales Revenue,Credit,450,48687.04,original
code_and_coffee,Code & Coffee GmbH,2022-04-30,TX00145,Daily Sales Deposit,Sales Revenue,Credit,682,49369.04,original
code_and_coffee,Code & Coffee GmbH,2022-05-01,TX00146,Daily Sales Deposit,Sales Revenue,Credit,676,50045.04,original
code_and_coffee,Code & Coffee GmbH,2022-05-01,TXD2004,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,4273,45772.04,derived
code_and_coffee,Code & Coffee GmbH,2022-05-02,TX00147,Daily Sales Deposit,Sales Revenue,Credit,683,46455.04,original
code_and_coffee,Code & Coffee GmbH,2022-05-02,TXD2053,Credit Card Bill Payment,Credit Card Payment,Debit,416,46039.04,derived
code_and_coffee,Code & Coffee GmbH,2022-05-03,TX00148,Daily Sales Deposit,Sales Revenue,Credit,716,46755.04,original
code_and_coffee,Code & Coffee GmbH,2022-05-04,TX00149,Daily Sales Deposit,Sales Revenue,Credit,403,47158.04,original
code_and_coffee,Code & Coffee GmbH,2022-05-04,TX00150,Bakery Payment,COGS,Debit,148,47010.04,original
code_and_coffee,Code & Coffee GmbH,2022-05-05,TX00151,Daily Sales Deposit,Sales Revenue,Credit,571,47581.04,original
code_and_coffee,Code & Coffee GmbH,2022-05-06,TX00152,Daily Sales Deposit,Sales Revenue,Credit,445,48026.04,original
code_and_coffee,Code & Coffee GmbH,2022-05-06,TXB3006,B2B Invoice Payment - Nordwelle Consulting GmbH (CINV5006),B2B Sales Revenue,Credit,534.55,48560.59,synthetic
code_and_coffee,Code & Coffee GmbH,2022-05-07,TX00153,Daily Sales Deposit,Sales Revenue,Credit,498,49058.59,original
code_and_coffee,Code & Coffee GmbH,2022-05-08,TX00154,Daily Sales Deposit,Sales Revenue,Credit,436,49494.59,original
code_and_coffee,Code & Coffee GmbH,2022-05-08,TXI6012,Coffee bean restock,COGS,Debit,2177.41,47317.18,derived
code_and_coffee,Code & Coffee GmbH,2022-05-09,TX00155,Daily Sales Deposit,Sales Revenue,Credit,701,48018.18,original
code_and_coffee,Code & Coffee GmbH,2022-05-10,TX00156,Daily Sales Deposit,Sales Revenue,Credit,498,48516.18,original
code_and_coffee,Code & Coffee GmbH,2022-05-11,TX00157,Daily Sales Deposit,Sales Revenue,Credit,515,49031.18,original
code_and_coffee,Code & Coffee GmbH,2022-05-12,TX00158,Daily Sales Deposit,Sales Revenue,Credit,560,49591.18,original
code_and_coffee,Code & Coffee GmbH,2022-05-13,TX00159,Daily Sales Deposit,Sales Revenue,Credit,527,50118.18,original
code_and_coffee,Code & Coffee GmbH,2022-05-14,TX00160,Daily Sales Deposit,Sales Revenue,Credit,622,50740.18,original
code_and_coffee,Code & Coffee GmbH,2022-05-15,TX00161,Daily Sales Deposit,Sales Revenue,Credit,722,51462.18,original
code_and_coffee,Code & Coffee GmbH,2022-05-15,TXD2027,Transfer to Secondary Account (payroll funding),Transfer Out,Debit,3117.0,48345.18,derived
code_and_coffee,Code & Coffee GmbH,2022-05-15,TXI6013,Dairy restock,COGS,Debit,1209.67,47135.51,derived
code_and_coffee,Code & Coffee GmbH,2022-05-16,TX00162,Daily Sales Deposit,Sales Revenue,Credit,679,47814.51,original
code_and_coffee,Code & Coffee GmbH,2022-05-17,TX00163,Daily Sales Deposit,Sales Revenue,Credit,741,48555.51,original
code_and_coffee,Code & Coffee GmbH,2022-05-18,TX00164,Daily Sales Deposit,Sales Revenue,Credit,526,49081.51,original
code_and_coffee,Code & Coffee GmbH,2022-05-19,TX00165,Daily Sales Deposit,Sales Revenue,Credit,785,49866.51,original
code_and_coffee,Code & Coffee GmbH,2022-05-19,TXB3007,B2B Invoice Payment - Nordwelle Consulting GmbH (CINV5007),B2B Sales Revenue,Credit,768.92,50635.43,synthetic
code_and_coffee,Code & Coffee GmbH,2022-05-20,TX00166,Daily Sales Deposit,Sales Revenue,Credit,503,51138.43,original
code_and_coffee,Code & Coffee GmbH,2022-05-21,TX00167,Daily Sales Deposit,Sales Revenue,Credit,698,51836.43,original
code_and_coffee,Code & Coffee GmbH,2022-05-22,TX00168,Daily Sales Deposit,Sales Revenue,Credit,438,52274.43,original
code_and_coffee,Code & Coffee GmbH,2022-05-22,TXI6014,Bakery ingredient restock,COGS,Debit,1451.61,50822.82,derived
code_and_coffee,Code & Coffee GmbH,2022-05-23,TX00169,Daily Sales Deposit,Sales Revenue,Credit,646,51468.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-23,TXD2054,Credit Card Bill Payment,Credit Card Payment,Debit,507,50961.82,derived
code_and_coffee,Code & Coffee GmbH,2022-05-24,TX00170,Daily Sales Deposit,Sales Revenue,Credit,705,51666.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-25,TX00171,Daily Sales Deposit,Sales Revenue,Credit,412,52078.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-25,TX00172,Bakery Payment,COGS,Debit,490,51588.82,original
code_and_coffee,Code & Coffee GmbH,2022-05-26,TX00173,Daily Sales Deposit,Sales Revenue,Credit,435,52023.82,original
